Product StockKeepingUnit,Price (01s68000002QhvpAAC) RON,Price (01s68000002QhvpAAC) EUR,IsActive
5200932379,217.01,,true
5200932380,217.01,,true
5200932381,225.38,,true
5200932382,217.01,,true
5200933144,281.1,,true
5200933145,265.94,,true
5200933146,281.1,,true
5200933147,303.29,,true
5200933148,322.64,,true
5200933149,303.29,,true
5200933150,281.1,,true
5200933151,303.29,,true
5200933152,303.29,,true
5200933153,202.86,,true
5200933154,202.86,,true
5200933155,218.95,,true
5200933156,202.86,,true
5200933157,202.86,,true
5200933158,218.95,,true
5200933159,202.86,,true
5200933160,202.86,,true
5200933161,218.95,,true
5200933162,202.86,,true
5200933163,202.86,,true
5200933164,202.86,,true
5200933165,202.86,,true
5200933166,202.86,,true
5200933167,202.86,,true
5200933168,202.86,,true
5200933169,202.86,,true
5200933170,202.86,,true
5200933171,202.86,,true
5200933172,202.86,,true
5200933260,303.29,,true
5200933261,265.94,,true
5200933262,265.94,,true
5200933263,303.29,,true
5200933264,281.1,,true
5200933265,303.29,,true
5200933266,303.29,,true
5200933267,202.86,,true
5200933268,202.86,,true
5200933269,218.95,,true
5200933270,202.86,,true
5200933271,202.86,,true
5200933272,218.95,,true
5200933273,202.86,,true
5200933274,218.95,,true
5200933275,265.94,,true
5200933276,202.86,,true
5200933277,218.95,,true
5200933278,265.94,,true
5200933279,202.86,,true
5200933280,218.95,,true
5200933281,265.94,,true
5200933282,202.86,,true
5200933283,218.95,,true
5200933284,281.1,,true
5200933285,265.94,,true
5200933286,303.29,,true
5200933287,303.29,,true
5200933288,202.86,,true
5200906094,296.35,,true
5200906095,251.54,,true
5200906096,231.2,,true
5200906097,226.32,,true
5200906100,221.27,,true
5200906101,218.4,,true
5200906102,711.17,,true
5200906103,605.04,,true
5200906104,513.74,,true
5200906107,455.61,,true
5200906108,378.92,,true
5200906109,367.5,,true
5200906110,585.22,,true
5200906111,540.63,,true
5200906112,528.79,,true
5200906113,514.01,,true
5200906114,462.86,,true
5200906115,433.13,,true
5200906198,422.63,,true
5200906200,256.81,,true
5200906384,82.24,,true
5200906421,28.87,,true
5200906619,21.19,4.27,true
5200906620,30.2,6.08,true
5200906621,36.12,7.28,true
5200907041,53.47,10.77,true
5200907308,781.2,,true
5200932383,225.38,,true
5200932384,282.64,,true
5200932385,217.01,,true
5200932386,225.38,,true
5200932387,333.5,,true
5200932388,333.5,,true
5200932389,333.5,,true
5200932390,333.5,,true
5200932391,333.5,,true
5200932392,333.5,,true
5200932393,333.5,,true
5200932394,282.64,,true
5200932395,400.2,,true
5200932396,400.2,,true
5200932397,217.01,,true
5200932398,217.01,,true
5200932399,247.91,,true
5200932400,217.01,,true
5200932401,217.01,,true
5200932402,217.01,,true
5200932403,217.01,,true
5200932404,282.64,,true
5200932405,247.91,,true
5200932406,225.38,,true
5200932407,217.01,,true
5200932408,333.5,,true
5200932409,217.01,,true
5200932410,225.38,,true
5200932719,217.01,,true
5200932720,247.91,,true
5200932721,217.01,,true
5200932722,217.01,,true
5200932723,333.5,,true
5200932724,217.01,,true
5200932725,217.01,,true
5200932726,225.38,,true
5200932727,217.01,,true
5200932728,225.38,,true
5200932729,282.64,,true
5200932730,217.01,,true
5200932731,225.38,,true
5200932732,333.5,,true
5200932733,333.5,,true
5200932734,333.5,,true
5200932735,333.5,,true
5200932736,333.5,,true
5200932737,333.5,,true
5200932738,333.5,,true
5200932739,282.64,,true
5200932740,400.2,,true
5200932741,400.2,,true
5200932742,217.01,,true
5200932743,217.01,,true
5200932744,247.91,,true
5200932745,217.01,,true
5200932746,217.01,,true
5200933289,322.64,,true
5200933290,303.29,,true
5200933291,202.86,,true
5200933292,202.86,,true
5200933293,202.86,,true
5200933294,202.86,,true
5200933295,202.86,,true
5200933296,202.86,,true
5200933297,202.86,,true
5200933298,202.86,,true
5200933299,303.29,,true
5200933300,202.86,,true
5200933301,202.86,,true
5200933302,202.86,,true
5200933303,202.86,,true
5200933304,202.86,,true
5200933305,265.94,,true
5200933306,202.86,,true
5200933307,202.86,,true
5200933308,202.86,,true
5200933309,202.86,,true
5200933310,202.86,,true
5200933311,218.95,,true
5200933312,202.86,,true
5200933313,218.95,,true
5200933314,218.95,,true
5200933315,218.95,,true
5200933316,265.94,,true
5200933317,303.29,,true
5200907361,129.17,26.02,true
5200907363,214.22,43.15,true
5200907364,163.99,33.03,true
5200908776,217.01,,true
5200908777,217.01,,true
5200908872,367.5,,true
5200908963,218.69,,true
5200909090,30.42,,true
5200909093,23.4,,true
5200909094,25.88,,true
5200909095,33.65,,true
5200909413,528.79,,true
5200909813,41.69,,true
5200909814,44.39,,true
5200909815,49.27,,true
5200909965,11.17,2.25,true
5200909966,32.62,6.57,true
5200909967,28.75,5.79,true
5200909969,23.39,4.71,true
5200909970,14.9,3,true
5200932411,333.5,,true
5200932412,217.01,,true
5200932413,247.91,,true
5200932414,333.5,,true
5200932415,217.01,,true
5200932416,217.01,,true
5200932417,400.2,,true
5200932418,217.01,,true
5200932419,217.01,,true
5200932420,333.5,,true
5200932421,217.01,,true
5200932422,225.38,,true
5200932423,333.5,,true
5200932424,217.01,,true
5200932425,217.01,,true
5200932426,247.91,,true
5200932427,217.01,,true
5200932428,217.01,,true
5200932429,217.01,,true
5200932430,225.38,,true
5200932431,217.01,,true
5200932432,225.38,,true
5200932433,217.01,,true
5200932434,217.01,,true
5200932435,217.01,,true
5200932436,217.01,,true
5200932437,217.01,,true
5200932438,225.38,,true
5200932747,217.01,,true
5200932748,217.01,,true
5200932749,282.64,,true
5200932750,247.91,,true
5200932751,225.38,,true
5200932752,217.01,,true
5200932753,333.5,,true
5200932754,217.01,,true
5200932755,225.38,,true
5200932756,333.5,,true
5200932757,217.01,,true
5200932758,247.91,,true
5200932759,333.5,,true
5200932760,217.01,,true
5200932761,217.01,,true
5200932762,400.2,,true
5200932763,217.01,,true
5200932764,217.01,,true
5200932765,333.5,,true
5200932766,217.01,,true
5200932767,225.38,,true
5200932768,333.5,,true
5200932769,217.01,,true
5200932770,217.01,,true
5200932771,247.91,,true
5200932772,217.01,,true
5200932773,217.01,,true
5200932774,217.01,,true
5200933318,202.86,,true
5200933319,202.86,,true
5200933320,202.86,,true
5200933321,202.86,,true
5200933322,202.86,,true
5200933323,202.86,,true
5200933324,202.86,,true
5200933325,202.86,,true
5200933326,202.86,,true
5200933327,202.86,,true
5200933328,202.86,,true
5200933329,202.86,,true
5200933330,202.86,,true
5200933331,202.86,,true
5200933332,202.86,,true
5200933333,202.86,,true
5200933334,202.86,,true
5200933335,202.86,,true
5200933336,202.86,,true
5200933337,202.86,,true
5200933338,202.86,,true
5200933339,202.86,,true
5200933340,202.86,,true
5200933341,202.86,,true
5200933342,202.86,,true
5200933343,202.86,,true
5200933344,202.86,,true
5200933345,202.86,,true
5200933346,202.86,,true
5200909988,63.98,12.89,true
5200910002,119.98,24.17,true
5200910005,81.85,16.49,true
5200910008,96.74,19.49,true
5200910012,80.21,16.16,true
5200910013,80.21,16.16,true
5200910016,66.13,13.32,true
5200910188,206.06,41.51,true
5200910202,385.65,77.68,true
5200910203,207.41,41.78,true
5200910204,295.13,59.45,true
5200910205,236.19,47.57,true
5200910494,455.61,,true
5200910572,378.92,,true
5200910663,112.94,,true
5200911023,711.17,,true
5200911049,231.2,,true
5200932439,217.01,,true
5200932440,217.01,,true
5200932441,217.01,,true
5200932442,217.01,,true
5200932443,217.01,,true
5200932444,217.01,,true
5200932445,217.01,,true
5200932446,217.01,,true
5200932447,225.38,,true
5200932448,217.01,,true
5200932449,225.38,,true
5200932450,247.91,,true
5200932451,217.01,,true
5200932452,217.01,,true
5200932453,247.91,,true
5200932454,282.64,,true
5200932455,247.91,,true
5200932456,282.64,,true
5200932457,333.5,,true
5200932458,400.2,,true
5200932459,333.5,,true
5200932460,282.64,,true
5200932461,333.5,,true
5200932462,333.5,,true
5200932463,217.01,,true
5200932464,217.01,,true
5200932465,225.38,,true
5200932466,217.01,,true
5200932775,225.38,,true
5200932776,217.01,,true
5200932777,225.38,,true
5200932778,217.01,,true
5200932779,217.01,,true
5200932780,217.01,,true
5200932781,217.01,,true
5200932782,217.01,,true
5200932783,225.38,,true
5200932784,217.01,,true
5200932785,217.01,,true
5200932786,217.01,,true
5200932787,217.01,,true
5200932788,217.01,,true
5200932789,217.01,,true
5200932790,217.01,,true
5200932791,217.01,,true
5200932792,225.38,,true
5200932793,217.01,,true
5200932794,225.38,,true
5200932795,247.91,,true
5200932796,217.01,,true
5200932797,217.01,,true
5200932798,247.91,,true
5200932799,282.64,,true
5200932800,247.91,,true
5200932801,282.64,,true
5200932802,333.5,,true
5200933347,202.86,,true
5200933348,202.86,,true
5200933349,202.86,,true
5200933350,218.95,,true
5200933351,202.86,,true
5200933352,202.86,,true
5200933353,218.95,,true
5200933354,202.86,,true
5200933355,202.86,,true
5200933356,265.94,,true
5200933357,202.86,,true
5200933358,218.95,,true
5200933359,218.95,,true
5200933360,218.95,,true
5200933361,265.94,,true
5200933362,281.1,,true
5200933363,217.01,,true
5200933364,217.01,,true
5200933365,217.01,,true
5200933366,217.01,,true
5200933367,217.01,,true
5200933368,217.01,,true
5200933369,217.01,,true
5200933370,217.01,,true
5200933371,217.01,,true
5200933372,247.91,,true
5200933373,217.01,,true
5200933374,225.38,,true
5200933375,217.01,,true
5200911233,191.75,,true
5200911663,378.92,,true
5200912147,251.54,,true
5200912585,433.13,,true
5200912586,367.5,,true
5200912970,605.04,,true
5200913620,605.04,,true
5200913823,124.74,25.13,true
5200913824,111.11,22.38,true
5200913910,6.91,,true
5200913912,22.96,,true
5200913950,217.01,,true
5200914308,96.41,19.42,true
5200914385,221.27,,true
5200914621,585.22,,true
5200914805,237.65,,true
5200915074,218.69,,true
5200915299,378.92,,true
5200915348,433.13,,true
5200915384,70.97,14.3,true
5200915581,466.94,94.05,true
5200916067,61.48,12.38,true
5200916918,93.35,18.8,true
5200932467,217.01,,true
5200932468,225.38,,true
5200932469,217.01,,true
5200932470,217.01,,true
5200932471,225.38,,true
5200932472,217.01,,true
5200932473,217.01,,true
5200932474,217.01,,true
5200932475,217.01,,true
5200932476,217.01,,true
5200932477,217.01,,true
5200932478,217.01,,true
5200932479,217.01,,true
5200932480,217.01,,true
5200932481,217.01,,true
5200932482,217.01,,true
5200932483,225.38,,true
5200932484,217.01,,true
5200932485,217.01,,true
5200932486,217.01,,true
5200932487,225.38,,true
5200932488,217.01,,true
5200932489,217.01,,true
5200932490,217.01,,true
5200932491,217.01,,true
5200932492,217.01,,true
5200932493,217.01,,true
5200932494,217.01,,true
5200932803,400.2,,true
5200932804,333.5,,true
5200932805,282.64,,true
5200932806,333.5,,true
5200932807,333.5,,true
5200932808,217.01,,true
5200932809,217.01,,true
5200932810,225.38,,true
5200932811,217.01,,true
5200932812,217.01,,true
5200932813,225.38,,true
5200932814,217.01,,true
5200932815,217.01,,true
5200932816,225.38,,true
5200932817,217.01,,true
5200932818,217.01,,true
5200932819,217.01,,true
5200932820,217.01,,true
5200932821,217.01,,true
5200932822,217.01,,true
5200932823,217.01,,true
5200932824,217.01,,true
5200932825,217.01,,true
5200932826,217.01,,true
5200932827,217.01,,true
5200932828,225.38,,true
5200932829,217.01,,true
5200932830,217.01,,true
5200933376,217.01,,true
5200933377,217.01,,true
5200933378,217.01,,true
5200933379,225.38,,true
5200933380,247.91,,true
5200933381,217.01,,true
5200933382,225.38,,true
5200933383,247.91,,true
5200933384,333.5,,true
5200933385,333.5,,true
5200933386,333.5,,true
5200933387,217.01,,true
5200933388,217.01,,true
5200933389,217.01,,true
5200933390,217.01,,true
5200933391,217.01,,true
5200933392,217.01,,true
5200933393,217.01,,true
5200933394,225.38,,true
5200933395,247.91,,true
5200933396,217.01,,true
5200933397,217.01,,true
5200933398,247.91,,true
5200933399,217.01,,true
5200933400,225.38,,true
5200933401,333.5,,true
5200933402,217.01,,true
5200933403,217.01,,true
5200916948,433.13,,true
5200917387,35.75,7.2,true
5200917403,57.14,,true
5200918004,160.35,,true
5200918005,140.28,,true
5200918008,160.35,,true
5200918009,143.66,,true
5200918010,148.67,,true
5200918011,143.66,,true
5200918189,4253.76,,true
5200918441,81.85,16.49,true
5200918816,513.74,,true
5200919037,140.28,,true
5200919038,199.85,,true
5200919039,140.28,,true
5200919344,378.92,,true
5200919635,226.32,,true
5200919641,221.27,,true
5200919793,13.99,,true
5200919795,19.82,,true
5200919796,711.17,,true
5200919808,49.08,9.89,true
5200919950,217.01,,true
5200920357,221.27,,true
5200920358,221.27,,true
5200932495,217.01,,true
5200932496,217.01,,true
5200932497,217.01,,true
5200932498,225.38,,true
5200932499,217.01,,true
5200932500,247.91,,true
5200932501,333.5,,true
5200932502,247.91,,true
5200932503,333.5,,true
5200932504,400.2,,true
5200932505,217.01,,true
5200932506,217.01,,true
5200932507,217.01,,true
5200932508,217.01,,true
5200932509,217.01,,true
5200932510,225.38,,true
5200932511,217.01,,true
5200932512,217.01,,true
5200932513,225.38,,true
5200932514,217.01,,true
5200932515,217.01,,true
5200932516,217.01,,true
5200932517,217.01,,true
5200932518,217.01,,true
5200932519,247.91,,true
5200932520,217.01,,true
5200932521,217.01,,true
5200932522,333.5,,true
5200932831,217.01,,true
5200932832,225.38,,true
5200932833,217.01,,true
5200932834,217.01,,true
5200932835,217.01,,true
5200932836,217.01,,true
5200932837,217.01,,true
5200932838,217.01,,true
5200932839,217.01,,true
5200932840,217.01,,true
5200932841,217.01,,true
5200932842,217.01,,true
5200932843,225.38,,true
5200932844,217.01,,true
5200932845,247.91,,true
5200932846,333.5,,true
5200932847,247.91,,true
5200932848,333.5,,true
5200932849,400.2,,true
5200932850,217.01,,true
5200932851,217.01,,true
5200932852,217.01,,true
5200932853,217.01,,true
5200932854,217.01,,true
5200932855,225.38,,true
5200932856,217.01,,true
5200932857,217.01,,true
5200932858,225.38,,true
5200933404,247.91,,true
5200933405,217.01,,true
5200933406,217.01,,true
5200933407,225.38,,true
5200933408,217.01,,true
5200933409,217.01,,true
5200933410,247.91,,true
5200933411,217.01,,true
5200933412,217.01,,true
5200933413,333.5,,true
5200933414,217.01,,true
5200933415,217.01,,true
5200933416,225.38,,true
5200933417,217.01,,true
5200933418,225.38,,true
5200933419,282.64,,true
5200933420,217.01,,true
5200933421,225.38,,true
5200933422,333.5,,true
5200933423,333.5,,true
5200933424,333.5,,true
5200933425,333.5,,true
5200933426,333.5,,true
5200933427,333.5,,true
5200933428,333.5,,true
5200933429,282.64,,true
5200933430,400.2,,true
5200933431,400.2,,true
5200920382,378.92,,true
5200920436,711.17,,true
5200920464,221.27,,true
5200920593,217.01,,true
5200920698,221.27,,true
5200920738,160.35,,true
5200920740,199.85,,true
5200920753,218.69,,true
5200920793,218.69,,true
5200920794,218.69,,true
5200921155,462.86,,true
5200921328,455.61,,true
5200921506,217.01,,true
5200921525,378.92,,true
5200921583,264.8,,true
5200921606,140.28,,true
5200922008,232.11,,true
5200922058,218.69,,true
5200922059,226.32,,true
5200922273,92.46,18.62,true
5200922278,84.83,17.09,true
5200922279,70.23,14.15,true
5200922356,264.8,,true
5200922891,9.12,1.84,true
5200932523,217.01,,true
5200932524,217.01,,true
5200932525,225.38,,true
5200932526,217.01,,true
5200932527,217.01,,true
5200932528,225.38,,true
5200932529,217.01,,true
5200932530,217.01,,true
5200932531,225.38,,true
5200932532,217.01,,true
5200932533,217.01,,true
5200932534,225.38,,true
5200932535,225.38,,true
5200932536,225.38,,true
5200932537,247.91,,true
5200932538,217.01,,true
5200932539,217.01,,true
5200932540,217.01,,true
5200932541,217.01,,true
5200932542,217.01,,true
5200932543,217.01,,true
5200932544,217.01,,true
5200932545,217.01,,true
5200932546,217.01,,true
5200932547,217.01,,true
5200932548,217.01,,true
5200932549,225.38,,true
5200932550,217.01,,true
5200932859,217.01,,true
5200932860,217.01,,true
5200932861,217.01,,true
5200932862,217.01,,true
5200932863,217.01,,true
5200932864,247.91,,true
5200932865,217.01,,true
5200932866,217.01,,true
5200932867,333.5,,true
5200932868,217.01,,true
5200932869,217.01,,true
5200932870,225.38,,true
5200932871,217.01,,true
5200932872,217.01,,true
5200932873,225.38,,true
5200932874,217.01,,true
5200932875,217.01,,true
5200932876,225.38,,true
5200932877,217.01,,true
5200932878,217.01,,true
5200932879,225.38,,true
5200932880,225.38,,true
5200932881,225.38,,true
5200932882,247.91,,true
5200932883,217.01,,true
5200932884,217.01,,true
5200932885,217.01,,true
5200932886,217.01,,true
5200933432,217.01,,true
5200933433,217.01,,true
5200933434,247.91,,true
5200933435,217.01,,true
5200933436,217.01,,true
5200933437,217.01,,true
5200933438,217.01,,true
5200933439,282.64,,true
5200933440,247.91,,true
5200933441,225.38,,true
5200933442,217.01,,true
5200933443,333.5,,true
5200933444,217.01,,true
5200933445,225.38,,true
5200933446,333.5,,true
5200933447,217.01,,true
5200933448,247.91,,true
5200933449,333.5,,true
5200933450,217.01,,true
5200933451,217.01,,true
5200933452,400.2,,true
5200933453,217.01,,true
5200933454,217.01,,true
5200933455,333.5,,true
5200933456,217.01,,true
5200933457,225.38,,true
5200933458,333.5,,true
5200933459,217.01,,true
5200922991,234.67,,true
5200923043,605.04,,true
5200923044,513.74,,true
5200923129,296.35,,true
5200923794,462.86,,true
5200925266,87.02,17.53,true
5200925287,335.84,,true
5200925288,437.56,,true
5200925289,346.08,,true
5200925290,335.84,,true
5200925704,234.67,,true
5200925706,540.63,,true
5200925957,140.28,,true
5200926008,540.63,,true
5200926034,455.61,,true
5200926670,42.58,,true
5200926882,528.79,,true
5200926904,51.55,,true
5200926953,160.35,,true
5200927220,514.01,,true
5200927223,462.86,,true
5200927237,540.63,,true
5200927322,540.63,,true
5200927329,296.35,,true
5200927357,513.74,,true
5200927690,400.2,,true
5200927691,333.5,,true
5200927692,282.64,,true
5200927693,247.91,,true
5200932551,225.38,,true
5200932552,247.91,,true
5200932553,217.01,,true
5200932554,225.38,,true
5200932555,225.38,,true
5200932556,217.01,,true
5200932557,217.01,,true
5200932558,225.38,,true
5200932559,217.01,,true
5200932560,217.01,,true
5200932561,247.91,,true
5200932562,217.01,,true
5200932563,247.91,,true
5200932564,282.64,,true
5200932565,217.01,,true
5200932566,225.38,,true
5200932567,333.5,,true
5200932568,247.91,,true
5200932569,400.2,,true
5200932570,333.5,,true
5200932571,247.91,,true
5200932572,247.91,,true
5200932573,333.5,,true
5200932574,282.64,,true
5200932575,333.5,,true
5200932576,333.5,,true
5200932577,217.01,,true
5200932578,217.01,,true
5200932887,217.01,,true
5200932888,217.01,,true
5200932889,217.01,,true
5200932890,217.01,,true
5200932891,217.01,,true
5200932892,217.01,,true
5200932893,217.01,,true
5200932894,225.38,,true
5200932895,217.01,,true
5200932896,225.38,,true
5200932897,247.91,,true
5200932898,217.01,,true
5200932899,225.38,,true
5200932900,225.38,,true
5200932901,217.01,,true
5200932902,217.01,,true
5200932903,225.38,,true
5200932904,217.01,,true
5200932905,217.01,,true
5200932906,247.91,,true
5200932907,217.01,,true
5200932908,247.91,,true
5200932909,282.64,,true
5200932910,217.01,,true
5200932911,225.38,,true
5200932912,333.5,,true
5200932913,247.91,,true
5200932914,400.2,,true
5200933460,217.01,,true
5200933461,247.91,,true
5200933462,217.01,,true
5200933463,217.01,,true
5200933464,217.01,,true
5200933465,225.38,,true
5200933466,217.01,,true
5200933467,225.38,,true
5200933468,217.01,,true
5200933469,217.01,,true
5200933470,217.01,,true
5200933471,217.01,,true
5200933472,217.01,,true
5200933473,225.38,,true
5200933474,217.01,,true
5200933475,217.01,,true
5200933476,217.01,,true
5200933477,217.01,,true
5200933478,217.01,,true
5200933479,217.01,,true
5200933480,217.01,,true
5200933481,217.01,,true
5200933482,225.38,,true
5200933483,217.01,,true
5200933484,225.38,,true
5200933485,247.91,,true
5200933486,217.01,,true
5200933487,217.01,,true
5200927694,225.38,,true
5200927695,217.01,,true
5200927697,322.64,,true
5200927698,303.29,,true
5200927699,281.1,,true
5200927700,265.94,,true
5200927701,218.95,,true
5200927702,202.86,,true
5200927829,78.34,,true
5200928016,218.69,,true
5200928072,462.86,,true
5200928073,528.79,,true
5200928091,424.01,85.4,true
5200928094,460.16,92.69,true
5200928095,519.33,104.6,true
5200928096,552.17,111.22,true
5200928098,614.62,123.8,true
5200928100,681.5,137.27,true
5200928131,378.92,,true
5200928175,514.01,,true
5200928211,568.63,114.53,true
5200928212,387.85,78.12,true
5200932579,225.38,,true
5200932580,217.01,,true
5200932581,217.01,,true
5200932582,225.38,,true
5200932583,217.01,,true
5200932584,225.38,,true
5200932585,247.91,,true
5200932586,217.01,,true
5200932587,225.38,,true
5200932588,247.91,,true
5200932589,217.01,,true
5200932590,225.38,,true
5200932591,247.91,,true
5200932592,217.01,,true
5200932593,225.38,,true
5200932594,282.64,,true
5200932595,247.91,,true
5200932596,333.5,,true
5200932597,333.5,,true
5200932598,217.01,,true
5200932599,400.2,,true
5200932600,333.5,,true
5200932601,217.01,,true
5200932602,217.01,,true
5200932603,217.01,,true
5200932604,217.01,,true
5200932605,217.01,,true
5200932606,217.01,,true
5200932915,333.5,,true
5200932916,247.91,,true
5200932917,247.91,,true
5200932918,333.5,,true
5200932919,282.64,,true
5200932920,333.5,,true
5200932921,333.5,,true
5200932922,217.01,,true
5200932923,217.01,,true
5200932924,225.38,,true
5200932925,217.01,,true
5200932926,217.01,,true
5200932927,225.38,,true
5200932928,217.01,,true
5200932929,225.38,,true
5200932930,247.91,,true
5200932931,217.01,,true
5200932932,225.38,,true
5200932933,247.91,,true
5200932934,217.01,,true
5200932935,225.38,,true
5200932936,247.91,,true
5200932937,217.01,,true
5200932938,225.38,,true
5200932939,282.64,,true
5200932940,247.91,,true
5200932941,333.5,,true
5200932942,333.5,,true
5200933488,247.91,,true
5200933489,282.64,,true
5200933490,247.91,,true
5200933491,282.64,,true
5200933492,333.5,,true
5200933493,400.2,,true
5200933494,333.5,,true
5200933495,282.64,,true
5200933496,333.5,,true
5200933497,333.5,,true
5200933498,217.01,,true
5200933499,217.01,,true
5200933500,225.38,,true
5200933501,217.01,,true
5200933502,217.01,,true
5200933503,225.38,,true
5200933504,217.01,,true
5200933505,217.01,,true
5200933506,225.38,,true
5200933507,217.01,,true
5200933508,217.01,,true
5200933509,217.01,,true
5200933510,217.01,,true
5200933511,217.01,,true
5200933512,217.01,,true
5200933513,217.01,,true
5200933514,217.01,,true
5200933515,217.01,,true
5200928213,407.55,82.09,true
5200928214,463.44,93.35,true
5200928215,499.6,100.63,true
5200928216,529.16,106.58,true
5200928327,331.96,66.86,true
5200928329,381.26,76.79,true
5200928330,414.14,83.42,true
5200928331,443.71,89.37,true
5200928332,476.58,95.99,true
5200928333,506.18,101.96,true
5200928444,232.11,,true
5200928458,605.04,,true
5200928459,371.43,74.81,true
5200928467,424.01,85.4,true
5200928471,479.86,96.65,true
5200932607,217.01,,true
5200932608,217.01,,true
5200932609,333.5,,true
5200932610,217.01,,true
5200932611,217.01,,true
5200932612,217.01,,true
5200932613,217.01,,true
5200932614,217.01,,true
5200932615,247.91,,true
5200932616,217.01,,true
5200932617,217.01,,true
5200932618,217.01,,true
5200932619,217.01,,true
5200932620,217.01,,true
5200932621,225.38,,true
5200932622,217.01,,true
5200932623,225.38,,true
5200932624,225.38,,true
5200932625,225.38,,true
5200932626,247.91,,true
5200932627,333.5,,true
5200932628,217.01,,true
5200932629,217.01,,true
5200932630,217.01,,true
5200932631,217.01,,true
5200932632,217.01,,true
5200932633,217.01,,true
5200932634,217.01,,true
5200932943,217.01,,true
5200932944,400.2,,true
5200932945,333.5,,true
5200932946,217.01,,true
5200932947,217.01,,true
5200932948,217.01,,true
5200932949,217.01,,true
5200932950,217.01,,true
5200932951,217.01,,true
5200932952,217.01,,true
5200932953,217.01,,true
5200932954,333.5,,true
5200932955,217.01,,true
5200932956,217.01,,true
5200932957,217.01,,true
5200932958,217.01,,true
5200932959,217.01,,true
5200932960,247.91,,true
5200932961,217.01,,true
5200932962,217.01,,true
5200932963,217.01,,true
5200932964,217.01,,true
5200932965,217.01,,true
5200932966,225.38,,true
5200932967,217.01,,true
5200932968,225.38,,true
5200932969,225.38,,true
5200932970,225.38,,true
5200933516,217.01,,true
5200933517,217.01,,true
5200933518,225.38,,true
5200933519,217.01,,true
5200933520,217.01,,true
5200933521,217.01,,true
5200933522,225.38,,true
5200933523,217.01,,true
5200933524,217.01,,true
5200933525,217.01,,true
5200933526,217.01,,true
5200933527,217.01,,true
5200933528,217.01,,true
5200933529,217.01,,true
5200933530,217.01,,true
5200933531,217.01,,true
5200933532,217.01,,true
5200933533,225.38,,true
5200933534,217.01,,true
5200933535,247.91,,true
5200933536,333.5,,true
5200933537,247.91,,true
5200933538,333.5,,true
5200933539,400.2,,true
5200933540,217.01,,true
5200933541,217.01,,true
5200933542,217.01,,true
5200933543,217.01,,true
5200928472,525.89,105.92,true
5200928473,594.92,119.83,true
5200928474,654.09,131.75,true
5200928500,276.03,55.6,true
5200928619,433.13,,true
5200928695,217.01,,true
5200928701,218.69,,true
5200928736,367.5,,true
5200928768,397.72,80.11,true
5200928771,424.01,85.4,true
5200928772,479.86,96.65,true
5200928773,525.89,105.92,true
5200928774,594.92,119.83,true
5200928775,654.09,131.75,true
5200928840,540.63,,true
5200928901,367.5,,true
5200928951,605.04,,true
5200929068,298.85,,true
5200932635,217.01,,true
5200932636,217.01,,true
5200932637,217.01,,true
5200932638,217.01,,true
5200932639,217.01,,true
5200932640,217.01,,true
5200932641,217.01,,true
5200932642,217.01,,true
5200932643,217.01,,true
5200932644,217.01,,true
5200932645,217.01,,true
5200932646,217.01,,true
5200932647,217.01,,true
5200932648,217.01,,true
5200932649,217.01,,true
5200932650,217.01,,true
5200932651,217.01,,true
5200932652,217.01,,true
5200932653,217.01,,true
5200932654,217.01,,true
5200932655,217.01,,true
5200932656,217.01,,true
5200932657,217.01,,true
5200932658,217.01,,true
5200932659,217.01,,true
5200932660,225.38,,true
5200932661,217.01,,true
5200932662,217.01,,true
5200932971,247.91,,true
5200932972,333.5,,true
5200932973,217.01,,true
5200932974,217.01,,true
5200932975,217.01,,true
5200932976,217.01,,true
5200932977,217.01,,true
5200932978,217.01,,true
5200932979,217.01,,true
5200932980,217.01,,true
5200932981,217.01,,true
5200932982,217.01,,true
5200932983,217.01,,true
5200932984,217.01,,true
5200932985,217.01,,true
5200932986,217.01,,true
5200932987,217.01,,true
5200932988,217.01,,true
5200932989,217.01,,true
5200932990,217.01,,true
5200932991,217.01,,true
5200932992,217.01,,true
5200932993,217.01,,true
5200932994,217.01,,true
5200932995,217.01,,true
5200932996,217.01,,true
5200932997,217.01,,true
5200932998,217.01,,true
5200933544,217.01,,true
5200933545,225.38,,true
5200933546,217.01,,true
5200933547,217.01,,true
5200933548,225.38,,true
5200933549,217.01,,true
5200933550,217.01,,true
5200933551,217.01,,true
5200933552,217.01,,true
5200933553,217.01,,true
5200933554,247.91,,true
5200933555,217.01,,true
5200933556,217.01,,true
5200933557,333.5,,true
5200933558,217.01,,true
5200933559,217.01,,true
5200933560,225.38,,true
5200933561,217.01,,true
5200933562,217.01,,true
5200933563,225.38,,true
5200933564,217.01,,true
5200933565,217.01,,true
5200933566,225.38,,true
5200933567,217.01,,true
5200933568,217.01,,true
5200933569,225.38,,true
5200933570,225.38,,true
5200933571,225.38,,true
5200842703,144.3,,true
5200842704,119.46,,true
5200842705,119.46,,true
5200842706,119.46,,true
5200842707,103.98,,true
5200842708,103.98,,true
5200842709,119.46,,true
5200842710,119.46,,true
5200842711,198.6,,true
5200842712,103.98,,true
5200842713,103.98,,true
5200842714,198.6,,true
5200842715,119.46,,true
5200842716,119.46,,true
5200842717,144.3,,true
5200842718,198.6,,true
5200842719,119.46,,true
5200842720,198.6,,true
5200842721,240.06,,true
